"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	223	7557	2950.9
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	226	4349	5196.6
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	234	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	177	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	77	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	27	5097	529.7
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	21056	Suppressed
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	26401	Suppressed
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	11	25403	Unreliable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	43	23594	182.2
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	45	29380	153.2
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	72	32458	221.8
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	74	30047	246.3
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	89	27318	325.8
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	67	22647	295.8
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	74	22090	335.0
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	134	22408	598.0
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	208	25142	827.3
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	279	22928	1216.9
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	322	18630	1728.4
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	299	12877	2322.0
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	266	7521	3536.8
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	264	3680	7173.9
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	177	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	104	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	19	4748	Unreliable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	19348	Suppressed
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	25328	Suppressed
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	23640	Suppressed
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	12	21388	Unreliable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	27	21452	125.9
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	37	26770	138.2
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	55	27571	199.5
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	53	25658	206.6
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	56	21223	263.9
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	81	19558	414.2
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	77	20302	379.3
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	152	22364	679.7
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	168	21932	766.0
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	214	18437	1160.7
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	228	12927	1763.8
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	231	8005	2885.7
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	217	4484	4839.4
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	235	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	195	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	85	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	30	4958	605.1
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	20695	Suppressed
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	13	26315	Unreliable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	13	25390	Unreliable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	31	23458	132.2
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	62	29101	213.1
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	62	31736	195.4
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	84	30231	277.9
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	98	28028	349.7
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	78	23232	335.7
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	99	21627	457.8
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	152	21989	691.3
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	237	24212	978.9
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	299	23028	1298.4
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	332	19092	1738.9
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	360	13702	2627.4
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	352	7933	4437.2
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	294	3957	7429.9
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	211	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	125	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	53	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	34	4439	765.9
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	18929	Suppressed
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	0	25092	Unreliable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	24599	Suppressed
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	18	21611	Unreliable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	25	21417	116.7
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	49	25451	192.5
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"30-34 years"	"30-34"	61	27778	219.6
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"35-39 years"	"35-39"	75	26027	288.2
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"40-44 years"	"40-44"	62	21991	281.9
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"45-49 years"	"45-49"	86	19063	451.1
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"50-54 years"	"50-54"	115	20101	572.1
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"55-59 years"	"55-59"	143	21493	665.3
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"60-64 years "	"60-64"	191	21657	881.9
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"65-69 years"	"65-69"	276	18740	1472.8
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"70-74 years"	"70-74"	297	13585	2186.2
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"75-79 years"	"75-79"	288	7916	3638.2
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"80-84 years"	"80-84"	259	4513	5739.0
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"85-89 years"	"85-89"	263	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"90-94 years"	"90-94"	201	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"95-99 years"	"95-99"	94	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	36	4797	750.5
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	19946	Suppressed
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	26193	Suppressed
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	26481	Suppressed
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"15-19 years"	"15-19"	29	23910	121.3
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"20-24 years"	"20-24"	71	28846	246.1
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"25-29 years"	"25-29"	77	30113	255.7
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"30-34 years"	"30-34"	115	30212	380.6
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"35-39 years"	"35-39"	118	29153	404.8
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"40-44 years"	"40-44"	121	24486	494.2
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"45-49 years"	"45-49"	118	21562	547.3
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"50-54 years"	"50-54"	212	22437	944.9
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"55-59 years"	"55-59"	277	23647	1171.4
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"60-64 years "	"60-64"	391	23579	1658.3
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"65-69 years"	"65-69"	440	19557	2249.8
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"70-74 years"	"70-74"	424	14544	2915.3
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"75-79 years"	"75-79"	412	7997	5151.9
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"80-84 years"	"80-84"	319	4073	7832.1
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"85-89 years"	"85-89"	262	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"90-94 years"	"90-94"	159	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"95-99 years"	"95-99"	43	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	196	40794	480.5
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	41	172182	23.8
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	18	221530	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	31	233528	13.3
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	89	231635	38.4
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	134	236024	56.8
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	180	248857	72.3
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	221	225624	98.0
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	290	225128	128.8
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	318	209830	151.6
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	539	216819	248.6
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	766	212587	360.3
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	1189	228169	521.1
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	1593	224924	708.2
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	2065	208476	990.5
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	2652	178098	1489.1
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	3243	127679	2540.0
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	3588	80329	4466.6
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	4029	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	3747	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	1841	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	400	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	255	42759	596.4
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	73	180201	40.5
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	28	230196	12.2
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	54	242893	22.2
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	205	242159	84.7
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	431	256152	168.3
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	526	269123	195.4
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	523	242241	215.9
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	545	233759	233.1
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	567	211714	267.8
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	883	215346	410.0
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	1292	206038	627.1
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	2045	213916	956.0
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	2631	199268	1320.3
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	3066	181253	1691.6
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	3754	158335	2370.9
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	4021	111815	3596.1
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	4041	69990	5773.7
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	3827	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	2432	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	814	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	98	Not Applicable	Not Applicable
	"Arizona"	"04"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	181	40021	452.3
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	40	170253	23.5
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	22	222371	9.9
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	30	234050	12.8
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	86	233494	36.8
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	136	238938	56.9
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	170	252373	67.4
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	238	231907	102.6
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	292	228707	127.7
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	338	213339	158.4
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	518	217720	237.9
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	740	211926	349.2
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1198	230330	520.1
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1679	229719	730.9
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	2118	213856	990.4
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	2943	187222	1571.9
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	3386	135180	2504.8
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	3612	84881	4255.4
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	4065	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	3554	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	1888	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	377	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	248	41908	591.8
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	41	177606	23.1
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	28	231321	12.1
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	63	243003	25.9
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	214	244571	87.5
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	409	256544	159.4
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	556	273506	203.3
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	546	249307	219.0
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	644	238274	270.3
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	655	215707	303.7
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	856	215623	397.0
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	1275	206821	616.5
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	2015	216401	931.1
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	2570	204344	1257.7
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	3172	184643	1717.9
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	3726	165978	2244.9
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	4160	117487	3540.8
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	4260	73649	5784.2
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	3735	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	2492	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	853	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	105	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	177	39827	444.4
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	48	168007	28.6
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	18	224857	Unreliable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	43	234521	18.3
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	98	235489	41.6
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	156	244221	63.9
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	244	254140	96.0
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	347	241683	143.6
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	420	231376	181.5
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	447	218994	204.1
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	634	217831	291.1
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	935	215933	433.0
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	1563	231462	675.3
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	2122	235311	901.8
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	2749	221608	1240.5
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	3648	199246	1830.9
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	4179	142679	2929.0
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	4649	90115	5159.0
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	4914	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	4229	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	2207	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	458	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	228	41582	548.3
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	54	175339	30.8
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	34	233987	14.5
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	47	243695	19.3
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	290	246435	117.7
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	538	260127	206.8
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	666	275649	241.6
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	815	259358	314.2
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	857	241206	355.3
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	898	222340	403.9
