"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	277	31331	884.1
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	66	124132	53.2
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"5-14 years"	"5-14"	63	320310	19.7
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"15-24 years"	"15-24"	438	342574	127.9
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"25-34 years"	"25-34"	622	298675	208.3
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"35-44 years"	"35-44"	1026	307619	333.5
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"45-54 years"	"45-54"	2482	337354	735.7
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"55-64 years"	"55-64"	4084	273893	1491.1
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"65-74 years"	"65-74"	4994	167056	2989.4
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"75-84 years"	"75-84"	5847	84669	6905.7
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	3984	22166	17973.5
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	237	29591	800.9
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	30	120101	25.0
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"5-14 years"	"5-14"	60	307127	19.5
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"15-24 years"	"15-24"	191	336122	56.8
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"25-34 years"	"25-34"	339	308782	109.8
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"35-44 years"	"35-44"	680	315716	215.4
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"45-54 years"	"45-54"	1593	356026	447.4
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"55-64 years"	"55-64"	2620	306797	854.0
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"65-74 years"	"65-74"	3810	200465	1900.6
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"75-84 years"	"75-84"	6347	125996	5037.5
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	8079	52825	15293.9
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	286	30465	938.8
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	50	124800	40.1
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"5-14 years"	"5-14"	78	320757	24.3
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"15-24 years"	"15-24"	440	342671	128.4
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"25-34 years"	"25-34"	666	300140	221.9
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"35-44 years"	"35-44"	945	303785	311.1
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"45-54 years"	"45-54"	2447	337828	724.3
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"55-64 years"	"55-64"	4133	281236	1469.6
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"65-74 years"	"65-74"	5093	170036	2995.2
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"75-84 years"	"75-84"	5948	85611	6947.7
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	3966	22859	17349.8
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	195	29058	671.1
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	49	119896	40.9
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"5-14 years"	"5-14"	56	306956	18.2
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"15-24 years"	"15-24"	154	337336	45.7
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"25-34 years"	"25-34"	373	311918	119.6
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"35-44 years"	"35-44"	647	310930	208.1
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"45-54 years"	"45-54"	1608	352123	456.7
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"55-64 years"	"55-64"	2738	318639	859.3
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"65-74 years"	"65-74"	3837	205469	1867.4
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"75-84 years"	"75-84"	6204	126926	4887.9
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	8209	53998	15202.4
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"< 1 year"	"1"	292	30369	961.5
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"1-4 years"	"1-4"	50	124582	40.1
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"5-14 years"	"5-14"	69	319927	21.6
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"15-24 years"	"15-24"	493	343899	143.4
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"25-34 years"	"25-34"	664	302589	219.4
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"35-44 years"	"35-44"	932	297322	313.5
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"45-54 years"	"45-54"	2435	333025	731.2
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"55-64 years"	"55-64"	4373	291585	1499.7
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"65-74 years"	"65-74"	5150	174711	2947.7
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"75-84 years"	"75-84"	6068	87737	6916.1
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	4084	23745	17199.4
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"< 1 year"	"1"	248	29592	838.1
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"1-4 years"	"1-4"	43	120004	35.8
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"5-14 years"	"5-14"	41	307422	13.3
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"15-24 years"	"15-24"	159	334944	47.5
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"25-34 years"	"25-34"	343	313628	109.4
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"35-44 years"	"35-44"	697	310431	224.5
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"45-54 years"	"45-54"	1603	346146	463.1
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"55-64 years"	"55-64"	2815	321543	875.5
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"65-74 years"	"65-74"	4005	217054	1845.2
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"75-84 years"	"75-84"	6251	127441	4905.0
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	8328	55261	15070.3
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"< 1 year"	"1"	275	30931	889.1
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"1-4 years"	"1-4"	50	124740	40.1
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"5-14 years"	"5-14"	72	320046	22.5
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"15-24 years"	"15-24"	432	341668	126.4
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"25-34 years"	"25-34"	683	304129	224.6
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"35-44 years"	"35-44"	994	296236	335.5
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"45-54 years"	"45-54"	2360	327318	721.0
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"55-64 years"	"55-64"	4384	293865	1491.8
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"65-74 years"	"65-74"	5368	185517	2893.5
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"75-84 years"	"75-84"	5946	89264	6661.1
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	4201	24843	16910.2
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"< 1 year"	"1"	224	28555	784.5
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"1-4 years"	"1-4"	31	116743	26.6
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"5-14 years"	"5-14"	46	305878	15.0
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"15-24 years"	"15-24"	177	333985	53.0
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"25-34 years"	"25-34"	331	314975	105.1
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"35-44 years"	"35-44"	659	310796	212.0
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"45-54 years"	"45-54"	1583	341359	463.7
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"55-64 years"	"55-64"	2902	325850	890.6
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"65-74 years"	"65-74"	4119	225166	1829.3
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"75-84 years"	"75-84"	6200	128948	4808.1
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"85+ years"	"85+"	8148	56120	14518.9
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"< 1 year"	"1"	277	29884	926.9
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"1-4 years"	"1-4"	52	121922	42.7
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"5-14 years"	"5-14"	71	318034	22.3
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"15-24 years"	"15-24"	439	342198	128.3
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"25-34 years"	"25-34"	710	306009	232.0
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"35-44 years"	"35-44"	962	296343	324.6
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"45-54 years"	"45-54"	2435	323076	753.7
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"55-64 years"	"55-64"	4504	296949	1516.8
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"65-74 years"	"65-74"	5720	193538	2955.5
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"75-84 years"	"75-84"	6161	91538	6730.5
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"85+ years"	"85+"	4437	25856	17160.4
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"< 1 year"	"1"	227	28346	800.8
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"1-4 years"	"1-4"	33	116244	28.4
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"5-14 years"	"5-14"	50	304690	16.4
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"15-24 years"	"15-24"	172	332363	51.8
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"25-34 years"	"25-34"	335	318121	105.3
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"35-44 years"	"35-44"	687	310625	221.2
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"45-54 years"	"45-54"	1611	337374	477.5
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"55-64 years"	"55-64"	3029	329505	919.3
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"65-74 years"	"65-74"	4390	234270	1873.9
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"75-84 years"	"75-84"	6152	131005	4696.0
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"85+ years"	"85+"	8087	56867	14220.9
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"< 1 year"	"1"	289	29508	979.4
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"1-4 years"	"1-4"	40	120607	33.2
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"5-14 years"	"5-14"	79	316814	24.9
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"15-24 years"	"15-24"	423	338835	124.8
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"25-34 years"	"25-34"	671	308266	217.7
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"35-44 years"	"35-44"	1046	294965	354.6
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"45-54 years"	"45-54"	2169	319211	679.5
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"55-64 years"	"55-64"	4543	299971	1514.5
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"65-74 years"	"65-74"	5654	201158	2810.7
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"75-84 years"	"75-84"	6138	93932	6534.5
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	4390	26700	16441.9
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"< 1 year"	"1"	216	28422	760.0
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"1-4 years"	"1-4"	38	115443	32.9
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"5-14 years"	"5-14"	53	302169	17.5
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"15-24 years"	"15-24"	189	328292	57.6
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"25-34 years"	"25-34"	378	321456	117.6
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"35-44 years"	"35-44"	665	309233	215.0
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"45-54 years"	"45-54"	1576	333918	472.0
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"55-64 years"	"55-64"	3058	334123	915.2
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"65-74 years"	"65-74"	4404	242241	1818.0
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"75-84 years"	"75-84"	6341	132637	4780.7
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	8388	57861	14496.8
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"< 1 year"	"1"	279	29595	942.7
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"1-4 years"	"1-4"	40	119513	33.5
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"5-14 years"	"5-14"	59	313832	18.8
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"15-24 years"	"15-24"	453	334890	135.3
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"25-34 years"	"25-34"	691	311270	222.0
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"35-44 years"	"35-44"	1015	293263	346.1
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"45-54 years"	"45-54"	2399	315524	760.3
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"55-64 years"	"55-64"	4705	303874	1548.3
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"65-74 years"	"65-74"	5943	208032	2856.8
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"75-84 years"	"75-84"	6364	95813	6642.1
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	4654	27578	16875.8
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"< 1 year"	"1"	242	28485	849.6
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"1-4 years"	"1-4"	28	115098	24.3
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"5-14 years"	"5-14"	50	298976	16.7
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"15-24 years"	"15-24"	200	323305	61.9
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"25-34 years"	"25-34"	356	323643	110.0
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"35-44 years"	"35-44"	714	305848	233.4
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"45-54 years"	"45-54"	1626	330806	491.5
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"55-64 years"	"55-64"	3033	337993	897.4
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	4775	250233	1908.2
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	6337	134843	4699.5
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	8257	58484	14118.4
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"< 1 year"	"1"	295	29784	990.5
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"1-4 years"	"1-4"	46	119198	38.6
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"5-14 years"	"5-14"	46	311022	14.8
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"15-24 years"	"15-24"	541	330571	163.7
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"25-34 years"	"25-34"	817	313844	260.3
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"35-44 years"	"35-44"	1116	289865	385.0
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"45-54 years"	"45-54"	2244	313212	716.4
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	4746	307099	1545.4
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	6237	214436	2908.6
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	6201	98286	6309.1
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	4559	28269	16127.2
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"< 1 year"	"1"	198	28297	699.7
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"1-4 years"	"1-4"	40	115883	34.5
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"5-14 years"	"5-14"	50	298740	16.7
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"15-24 years"	"15-24"	176	320303	54.9
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"25-34 years"	"25-34"	356	324960	109.6
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"35-44 years"	"35-44"	673	304686	220.9
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"45-54 years"	"45-54"	1449	327145	442.9
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"55-64 years"	"55-64"	3133	341133	918.4
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"65-74 years"	"65-74"	4823	257320	1874.3
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"75-84 years"	"75-84"	6530	137417	4752.0
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	8427	59027	14276.5
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"< 1 year"	"1"	236	29605	797.2
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"1-4 years"	"1-4"	53	119769	44.3
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"5-14 years"	"5-14"	66	311004	21.2
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"15-24 years"	"15-24"	477	328101	145.4
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"25-34 years"	"25-34"	822	315342	260.7
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"35-44 years"	"35-44"	1093	287109	380.7
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"45-54 years"	"45-54"	2175	309487	702.8
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"55-64 years"	"55-64"	4962	309412	1603.7
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"65-74 years"	"65-74"	6385	220012	2902.1
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"75-84 years"	"75-84"	6508	100843	6453.6
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	4606	29152	15799.9
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	167	27728	602.3
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	32	116211	27.5
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	43	298051	14.4
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	182	317261	57.4
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	354	326143	108.5
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	700	305364	229.2
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1456	323103	450.6
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	3249	343624	945.5
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	4970	263223	1888.1
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	6748	143316	4708.5
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	8377	59732	14024.3
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	238	29011	820.4
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	57	120253	47.4
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	63	310344	20.3
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	489	323639	151.1
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	794	317397	250.2
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	1120	286938	390.3
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	2140	304355	703.1
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	4847	311555	1555.7
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	6611	224498	2944.8
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	6821	105992	6435.4
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	4894	30133	16241.3
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	203	27821	729.7
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	45	116821	38.5
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	50	298321	16.8
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	176	315228	55.8
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	363	327364	110.9
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	655	306726	213.5
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	1353	317909	425.6
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	3156	344792	915.3
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	5071	270914	1871.8
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	6665	147551	4517.1
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	8283	60221	13754.3
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	246	29080	845.9
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	68	120635	56.4
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	76	310145	24.5
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	447	320479	139.5
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	795	319865	248.5
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	1139	286580	397.4
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	2094	298707	701.0
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	4787	312875	1530.0
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	6846	230533	2969.6
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	6793	109296	6215.2
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	4797	31322	15315.1
