"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	11808	88175	13391.6
	"Arizona"	"04"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	228	41582	548.3
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	54	175339	30.8
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	81	477682	17.0
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	828	506562	163.5
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	1481	535007	276.8
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	1755	463546	378.6
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	2750	425920	645.7
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	6010	428136	1403.8
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	9039	366051	2469.3
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	10494	202178	5190.5
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	8738	63923	13669.6
	"Arizona"	"04"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	204	37289	547.1
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	46	159527	28.8
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	66	451127	14.6
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	318	474376	67.0
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	648	483509	134.0
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	1063	446725	238.0
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1963	423119	463.9
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	4159	452647	918.8
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	7132	415187	1717.8
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	9501	222181	4276.2
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	11253	76915	14630.4
	"Arizona"	"04"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	225	38841	579.3
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	60	166199	36.1
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	78	471494	16.5
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	819	500567	163.6
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	1685	517583	325.6
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	2167	468467	462.6
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	3322	424562	782.5
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	6604	427238	1545.7
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	10249	367813	2786.5
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	11204	194174	5770.1
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	8674	56776	15277.6
	"Arizona"	"04"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	126	17998	700.1
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	31	74614	41.5
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	36	192507	18.7
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	100	195320	51.2
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	204	197506	103.3
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	366	185172	197.7
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	838	187287	447.4
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	1864	199462	934.5
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	2952	157942	1869.0
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	4007	87831	4562.2
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	5023	38043	13203.5
	"Arkansas"	"05"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	153	18903	809.4
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	31	78828	39.3
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	42	201563	20.8
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	265	204025	129.9
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	416	199082	209.0
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	617	183346	336.5
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	1221	181380	673.2
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	2791	185005	1508.6
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	3814	138069	2762.4
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	4255	68968	6169.5
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	3184	20974	15180.7
	"Arkansas"	"05"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	114	17744	642.5
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	28	74065	37.8
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	27	191932	14.1
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	110	194710	56.5
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	175	197560	88.6
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	379	186049	203.7
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	771	183608	419.9
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	1937	200176	967.6
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	2909	161754	1798.4
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	4094	90236	4537.0
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	5096	38354	13286.7
	"Arkansas"	"05"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	137	18611	736.1
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	26	78044	33.3
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	43	201281	21.4
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	279	202828	137.6
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	396	199308	198.7
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	620	184214	336.6
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	1181	177974	663.6
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	2844	185818	1530.5
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	4144	141075	2937.4
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	4351	70905	6136.4
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	3226	21558	14964.3
	"Arkansas"	"05"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	111	17617	630.1
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	24	73425	32.7
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	31	192001	16.1
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	116	195200	59.4
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	244	198362	123.0
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	502	187622	267.6
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	933	181982	512.7
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	2182	200163	1090.1
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	3534	166123	2127.3
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	4636	92229	5026.6
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	5980	38942	15356.2
	"Arkansas"	"05"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	153	18418	830.7
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	29	76832	37.7
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	42	201669	20.8
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	314	203184	154.5
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	537	200511	267.8
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	781	185108	421.9
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	1336	176085	758.7
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	3314	186037	1781.4
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	4736	144366	3280.6
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	4951	72483	6830.6
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	3620	22163	16333.5
	"Arkansas"	"05"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	147	16986	865.4
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	22	71594	30.7
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	33	193753	17.0
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	117	196798	59.5
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	307	196522	156.2
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	616	189719	324.7
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1076	180217	597.1
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	2451	196927	1244.6
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	3779	167567	2255.2
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	4722	88346	5344.9
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	5416	34284	15797.5
	"Arkansas"	"05"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	166	17734	936.1
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	28	75246	37.2
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	48	204442	23.5
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	321	204767	156.8
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	622	197121	315.5
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	970	189721	511.3
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	1658	178274	930.0
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	3622	187969	1926.9
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	5289	147855	3577.2
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	5106	70242	7269.2
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	3554	19807	17943.2
	"Arkansas"	"05"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	847	233156	363.3
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	137	958629	14.3
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	221	2463135	9.0
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	773	2561700	30.2
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	1508	2924517	51.6
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	2576	2602784	99.0
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	5708	2546303	224.2
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	12886	2456773	524.5
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	20379	1756338	1160.3
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	29628	922023	3213.4
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	54035	468110	11543.2
	"California"	"06"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	1062	244164	435.0
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	205	1005351	20.4
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	257	2573740	10.0
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	2142	2695475	79.5
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	3851	3119282	123.5
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	4837	2652887	182.3
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	9757	2525671	386.3
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	21312	2324453	916.9
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	28424	1529076	1858.9
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	32111	718003	4472.3
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	36138	275475	13118.4
	"California"	"06"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	19	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	841	225948	372.2
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	132	937683	14.1
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	214	2448261	8.7
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	742	2529044	29.3
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	1541	2926700	52.7
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	2644	2609521	101.3
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	5518	2499374	220.8
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	12919	2455116	526.2
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	20350	1809935	1124.3
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	29634	956230	3099.0
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	53589	469557	11412.7
	"California"	"06"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	1038	236641	438.6
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	182	983444	18.5
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	276	2559726	10.8
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	2162	2651929	81.5
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	4183	3126252	133.8
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	5106	2672579	191.1
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	9625	2480371	388.0
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	21174	2331519	908.2
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	28812	1576735	1827.3
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	32735	745369	4391.8
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	36380	280289	12979.5
	"California"	"06"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	735	218579	336.3
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	131	910909	14.4
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	229	2429645	9.4
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	935	2495067	37.5
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	2009	2907953	69.1
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	3222	2615551	123.2
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	6663	2465013	270.3
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	14899	2437984	611.1
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	24320	1854268	1311.6
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	34618	983099	3521.3
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	60250	472521	12750.8
	"California"	"06"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	916	228285	401.3
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	186	952607	19.5
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	312	2544259	12.3
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	2865	2616386	109.5
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	5445	3109104	175.1
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	7029	2690198	261.3
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	12168	2445935	497.5
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	26335	2324437	1133.0
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	36143	1615277	2237.6
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	38832	767150	5061.9
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	41539	283851	14634.1
	"California"	"06"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	19	Not Applicable	Not Applicable
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	783	206419	379.3
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	140	876621	16.0
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	243	2438524	10.0
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	996	2494647	39.9
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	2159	2839969	76.0
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	3822	2638675	144.8
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	7234	2446639	295.7
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	16178	2411891	670.8
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	26439	1882333	1404.6
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	35645	961800	3706.1
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	58207	423128	13756.4
	"California"	"06"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	921	216442	425.5
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	166	917663	18.1
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	291	2563633	11.4
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	2853	2615434	109.1
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	6436	2999673	214.6
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	8641	2767766	312.2
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	14134	2480907	569.7
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	28849	2365841	1219.4
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	38436	1675680	2293.8
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	40041	759888	5269.3
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	40614	254263	15973.2
	"California"	"06"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	131	32327	405.2
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	34	132652	25.6
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	44	348327	12.6
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	146	356340	41.0
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	281	426692	65.9
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	428	378828	113.0
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	885	350846	252.2
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	1882	364075	516.9
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	2967	261022	1136.7
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	4251	120617	3524.4
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	7249	55970	12951.6
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	167	33798	494.1
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	43	138077	31.1
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	55	365004	15.1
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	398	385538	103.2
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	760	467730	162.5
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	902	401251	224.8
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	1424	359325	396.3
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	3142	346525	906.7
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	4140	239776	1726.6
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	4457	98450	4527.2
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	4740	32394	14632.3
